Date,Time,Day,Trial,Animal,Trial Code,Strategy Type,CSE,velocity,totalDistance,distanceAverage,averageHeadingError,percentTraversed,latency,corridorAverage,score,initial heading error,entropy
2007-03-29,8:16 AM,10,2,21-Jan,21-1 10 2,Random Search (m),338.95,21.69,288.08,27.82,84.42,20.14,13.28,0.34,0,53.31900862,0
2007-03-29,8:18 AM,10,2,21-Feb,21-2 10 2,Direct swim (m),22.83,39.14,86.5,15.95,34.13,5.56,2.21,0.47,3,28.54495388,0
2007-03-29,8:19 AM,10,2,21-Mar,21-3 10 2,Focal Search (m),78.3,25.77,154.63,16.67,68.56,13.19,6,0.59,2,21.24825037,0
2007-03-29,8:20 AM,10,2,21-4*,21-4* 10 2,Spatial Indirect (m),185.06,33.77,182.05,38.34,69.31,17.36,5.39,0.2,2,79.63507745,0
2007-03-29,8:22 AM,10,3,21-Jan,21-1 10 3,Directed Search (m),164.63,30.04,231.63,32.31,53.78,14.58,7.71,0.83,2,107.7962905,0
2007-03-29,8:23 AM,10,3,21-Feb,21-2 10 3,Direct swim (m),45.31,69.46,164.62,30.02,17.38,9.03,2.37,0.95,3,8.212884338,0
2007-03-29,8:24 AM,10,3,21-Mar,21-3 10 3,Directed Search (m),217.58,30.52,273.77,32.69,60.49,20.14,8.97,0.71,2,18.66300733,0
2007-03-29,8:25 AM,10,3,21-Apr,21-4 10 3,Direct swim (m),63.77,51.39,183.96,31.33,21.91,11.81,3.58,0.83,3,17.78970365,0
2007-03-29,8:27 AM,10,4,21-Jan,21-1 10 4,Direct swim (m),59.32,24.39,118.8,30.89,20.94,9.72,4.87,0.78,3,11.65139202,0
2007-03-29,8:28 AM,10,4,21-Feb,21-2 10 4,Focal Search (m),79.33,18.93,176.24,23.44,62.7,13.19,9.31,0.76,2,57.26938869,0
2007-03-29,8:29 AM,10,4,21-Mar,21-3 10 4,Direct swim (m),56.94,31.98,120.57,33.3,32.96,9.72,3.77,0.62,3,29.33521334,0
2007-03-29,8:30 AM,10,4,21-Apr,21-4 10 4,Direct swim (m),30.26,43.66,119.18,24.77,23.84,8.33,2.73,0.96,3,3.241283451,0
2007-03-29,8:44 AM,10,1,23-Jan,23-1 10 1,Direct swim (m),71.64,52.26,177.68,34.42,21.23,11.81,3.4,0.86,3,13.7144364,0
2007-03-29,8:45 AM,10,1,23-Feb,23-2 10 1,Not Recognized (m),128.02,84.51,213.8,62.7,72.85,9.72,2.53,0.27,2,22.99843528,0
2007-03-29,8:46 AM,10,1,23-Mar,23-3 10 1,Spatial Indirect (m),146.27,54.1,223.98,47.17,37.13,14.58,4.14,0.37,2,28.52376633,0
2007-03-29,8:48 AM,10,1,23-Apr,23-4 10 1,Direct swim (m),70.15,49.79,175.25,32.67,21.13,11.11,3.52,0.87,3,17.7277446,0
2007-03-29,8:49 AM,10,2,23-Jan,23-1 10 2,Direct swim (m),118.96,27.94,134.38,42.16,32.67,11.11,4.81,0.33,3,40.95946777,0
2007-03-29,8:50 AM,10,2,23-Feb,23-2 10 2,Direct swim (m),45.96,34.84,129.6,29.3,36.96,9.72,3.72,0.68,2,27.47854743,0
2007-03-29,8:51 AM,10,2,23-Mar,23-3 10 2,Random Search (m),471.99,24.25,241.09,55.13,70.85,20.14,9.94,0.19,0,64.43078853,0
2007-03-29,8:52 AM,10,2,23-Apr,23-4 10 2,Direct swim (m),54.07,23.6,131.7,27.42,47.23,9.72,5.58,0.87,2,13.95764314,0
2007-03-29,8:53 AM,10,3,23-Jan,23-1 10 3,Direct swim (m),18.81,64.87,135.58,11.73,45.77,4.17,2.09,0.83,2,11.34247328,0
2007-03-29,8:54 AM,10,3,23-Feb,23-2 10 3,Direct swim (m),109.44,32.17,159.88,25.95,34.42,6.94,4.97,0.27,3,79.0128428,0
2007-03-29,8:55 AM,10,3,23-Mar,23-3 10 3,Random Search (m),478.58,29.12,361.04,39.79,75.53,25.69,12.4,0.27,0,17.01539639,0
2007-03-29,8:56 AM,10,3,23-Apr,23-4 10 3,Focal Search (m),51.34,33.82,169.77,12.64,67.59,9.72,5.02,0.81,2,25.67139057,0
2007-03-29,8:58 AM,10,4,23-Jan,23-1 10 4,Spatial Indirect (m),52.97,26.64,100.18,19.18,48.92,4.86,3.76,0.44,2,31.208468,0
2007-03-29,8:58 AM,10,4,23-Feb,23-2 10 4,Direct swim (m),25.28,35.32,83.34,16.69,32.8,4.86,2.36,0.75,3,28.28033872,0
2007-03-29,8:59 AM,10,4,23-3*,23-3* 10 4,Random Search (m),404.4,27.48,345.2,33.76,80.98,34.72,12.56,0.28,0,76.55175807,0
2007-03-29,9:00 AM,10,4,23-Apr,23-4 10 4,Direct swim (m),37.13,25.65,87.99,16.89,35.85,5.56,3.43,0.66,2,29.3247733,0
2007-03-29,9:31 AM,10,1,26-Jan,26-1 10 1,Direct swim (m),43.48,34.01,194.87,17.81,55.17,12.5,5.73,0.96,2,15.88411367,0
2007-03-29,9:32 AM,10,1,26-Feb,26-2 10 1,Direct swim (m),135.4,47.6,200.86,43.21,42.74,12.5,4.22,0.46,2,83.86232778,0
2007-03-29,9:39 AM,10,1,26-Mar,26-3 10 1,Not Recognized (m),210.17,23.28,147.62,44.13,104.46,13.19,6.34,0,2,32.7679935,0
2007-03-29,9:40 AM,10,1,26-Apr,26-4 10 1,Focal Search (m),110.05,35.36,247.85,26.04,59.32,16.67,7.01,0.86,2,25.72892609,0
2007-03-29,9:44 AM,10,2,26-Feb,26-2 10 2,Direct swim (m),18.17,47.06,83.78,16.72,22.4,4.86,1.78,0.88,3,10.97715417,0
2007-03-29,9:45 AM,10,2,26-Mar,26-3 10 2,Spatial Indirect (m),183.97,13.19,147.47,19.6,76.58,11.11,11.18,0.24,2,58.87994691,0
2007-03-29,9:46 AM,10,2,26-Apr,26-4 10 2,Direct swim (m),22.34,36.73,94.76,13.16,43.21,5.56,2.58,0.64,2,19.41995788,0
2007-03-29,9:48 AM,10,2,26-Jan,26-1 10 2,Direct swim (m),46.98,47.98,149.7,19.24,19.12,5.56,3.12,0.96,3,10.22923409,0
2007-03-29,9:49 AM,10,3,26-2*,26-2* 10 3,Spatial Indirect (m),195.06,35.55,256.66,30.16,71.49,20.14,7.22,0.47,2,115.032815,0
2007-03-29,9:51 AM,10,3,26-3*,26-3* 10 3,Scanning (m),1233.78,21.01,1036.78,25.75,89.71,62.5,49.34,0.45,1,18.14604707,0
2007-03-29,9:52 AM,10,3,26-Apr,26-4 10 3,Spatial Indirect (m),177.75,33.08,280.2,25.04,71.98,17.36,8.47,0.53,2,72.59866258,0
2007-03-29,9:53 AM,10,3,26-Jan,26-1 10 3,Scanning (m),797.21,19.79,474.45,38.54,76.92,48.61,23.97,0.47,1,43.36023935,0
2007-03-29,9:54 AM,10,4,26-Feb,26-2 10 4,Directed Search (m),44.34,26.94,160.29,22.18,53.31,14.58,5.95,0.92,2,6.981003115,0
2007-03-29,9:56 AM,10,4,26-Mar,26-3 10 4,Scanning (m),427.78,20.58,341.22,33.38,76.49,28.47,16.58,0.73,2,35.37233037,0
2007-03-29,9:57 AM,10,4,26-Apr,26-4 10 4,Directed Search (m),90.29,28.2,144.68,34.08,34.67,11.11,5.13,0.9,3,8.402996049,0
2007-03-29,10:16 AM,10,1,28-Jan,28-1 10 1,Directed Search (m),172.23,30.08,246.05,30.04,64.66,13.89,8.18,0.78,2,26.89047977,0
2007-03-29,10:17 AM,10,1,28-Feb,28-2 10 1,Random Search (m),1681.67,23.16,1044.35,39.54,85.27,57.64,45.1,0.48,0,26.79685295,0
2007-03-29,10:18 AM,10,1,28-Mar,28-3 10 1,Direct swim (m),132.99,42.91,197.39,43.51,31.09,10.42,4.6,0.71,2,44.31156508,0
2007-03-29,10:19 AM,10,1,28-Apr,28-4 10 1,Spatial Indirect (m),136.86,43.22,185.85,44.9,32.37,13.19,4.3,0.47,2,59.23003856,0
2007-03-29,10:20 AM,10,2,28-Jan,28-1 10 2,Directed Search (m),112.57,22.99,193.78,27.43,63.61,17.36,8.43,0.84,2,28.69802496,0
2007-03-29,10:21 AM,10,2,28-Feb,28-2 10 2,Direct swim (m),72.81,45.63,132.32,44.64,26.57,8.33,2.9,0.56,3,52.84207176,0
2007-03-29,10:22 AM,10,2,28-Mar,28-3 10 2,Direct swim (m),87.07,31.89,130.44,39.64,28.87,9.72,4.09,0.65,3,30.25467365,0
2007-03-29,10:23 AM,10,2,28-Apr,28-4 10 2,Direct swim (m),97.32,29.88,123.4,41.49,35.67,9.72,4.13,0.77,2,88.66438857,0
2007-03-29,10:25 AM,10,3,28-1*,28-1* 10 3,Direct swim (m),22.4,52.07,85.39,17.02,33.28,3.47,1.64,0.27,3,36.77808996,0
2007-03-29,10:26 AM,10,3,28-Feb,28-2 10 3,Direct swim (m),25.35,42.94,80.74,19.21,18.76,4.17,1.88,0.62,3,27.43142643,0
2007-03-29,10:27 AM,10,3,28-3*,28-3* 10 3,Spatial Indirect (m),36.07,37.45,86.13,20.74,36.03,4.86,2.3,0.35,2,35.9950458,0
2007-03-29,10:27 AM,10,3,28-4*,28-4* 10 3,Spatial Indirect (m),56.62,30.22,94.29,25.33,40.77,4.86,3.12,0.23,2,69.02325192,0
2007-03-29,10:28 AM,10,4,28-Jan,28-1 10 4,Spatial Indirect (m),54.45,47.9,151.36,20.04,36.83,6.94,3.16,0.37,2,56.1158904,0
2007-03-29,10:29 AM,10,4,28-2*,28-2* 10 4,Directed Search (m),52.08,49.6,164.18,19.19,44.65,6.94,3.31,0.43,2,32.07847923,0
2007-03-29,10:30 AM,10,4,28-3*,28-3* 10 4,Direct swim (m),26.18,33.69,80.51,16.76,16.2,4.17,2.39,0.81,3,11.06396504,0
2007-03-29,10:32 AM,10,4,28-Apr,28-4 10 4,Direct swim (m),48.52,34.55,143.71,14.49,38.67,5.56,4.16,0.8,2,24.15773612,0
2007-03-29,10:46 AM,10,1,25-1*,25-1* 10 1,Scanning (m),285.97,26.08,353.92,22.25,87.32,18.06,13.57,0.84,2,43.77139334,0
2007-03-29,10:47 AM,10,1,25-Feb,25-2 10 1,Focal Search (m),143.61,30.68,291.19,18.03,79.83,14.58,9.49,0.7,2,52.52410049,0
2007-03-29,10:48 AM,10,1,30-Jan,30-1 10 1,Direct swim (m),19.87,70.61,144.75,12.98,38.31,5.56,2.05,0.72,2,19.15859728,0
2007-03-29,10:48 AM,10,1,Feb-30,30-2 10 1,Spatial Indirect (m),139.72,46.32,235.29,29.73,68.52,14.58,5.08,0.29,2,17.59309944,0
2007-03-29,10:51 AM,10,2,25-Jan,25-1 10 2,Direct swim (m),21.28,48.67,81.28,19.38,12.35,4.17,1.67,0.87,3,8.080250676,0
2007-03-29,10:51 AM,10,2,25-Feb,25-2 10 2,Direct swim (m),17.64,41.51,87.16,14.71,29.44,5.56,2.1,0.61,3,30.78016027,0
2007-03-29,10:52 AM,10,2,30-1*,30-1* 10 2,Direct swim (m),30.64,47.65,88.15,23.61,30.24,5.56,1.85,0.88,3,46.35352205,0
2007-03-29,10:53 AM,10,2,Feb-30,30-2 10 2,Focal Search (m),54.79,23.23,120.58,18.67,61.91,9.72,5.19,0.56,2,60.97114805,0
2007-03-29,10:55 AM,10,3,25-Jan,25-1 10 3,Spatial Indirect (m),104.96,34.09,225.68,28.45,47.94,13.89,6.62,0.63,2,38.26347296,0
2007-03-29,10:56 AM,10,3,25-Feb,25-2 10 3,Direct swim (m),81.47,66.52,184.93,43.11,12.34,9.03,2.78,0.58,3,28.42359893,0
2007-03-29,10:57 AM,10,3,30-Jan,30-1 10 3,Directed Search (m),151.45,29.61,226.82,30.29,56.36,18.06,7.66,0.67,2,40.99901092,0
2007-03-29,10:57 AM,10,3,30-2*,30-2* 10 3,Direct swim (m),101.96,46.57,192.81,39.02,17.03,10.42,4.14,0.94,3,12.14411863,0
2007-03-29,10:59 AM,10,4,25-Jan,25-1 10 4,Scanning (m),579.39,22.85,590.69,26.42,85.6,38.19,25.85,0.82,2,17.06372754,0
2007-03-29,11:00 AM,10,4,25-Feb,25-2 10 4,Directed Search (m),32.48,31.14,124.56,24.37,41.25,9.72,4,0.88,2,7.527335494,0
2007-03-29,11:01 AM,10,4,30-Jan,30-1 10 4,Directed Search (m),88.46,25.83,185.71,26.02,61.35,15.97,7.19,0.86,2,9.651572844,0
2007-03-29,11:02 AM,10,4,Feb-30,30-2 10 4,Directed Search (m),69.27,30.33,146.48,31.12,39.39,11.81,4.83,0.82,2,15.08851333,0
2007-03-30,8:36 AM,11,1,21-Jan,21-1 11 1,Random Search (m),1989.86,23.58,1412.02,33.65,95.61,55.56,59.89,0.41,1,41.14827314,0
2007-03-30,8:38 AM,11,1,21-Feb,21-2 11 1,Scanning (m),370.5,29.89,386.18,28.85,99.12,35.42,12.92,0.26,1,56.42243781,0
2007-03-30,8:40 AM,11,1,21-Mar,21-3 11 1,Scanning (m),1591.3,23.63,1415.02,26.82,93.51,73.61,59.89,0.46,1,13.32036502,0
2007-03-30,8:42 AM,11,1,21-Apr,21-4 11 1,Random Search (m),2230.17,24.8,1486.84,38.06,93.69,56.25,59.96,0.43,0,47.16543157,0
2007-03-30,8:43 AM,11,2,21-Jan,21-1 11 2,Spatial Indirect (m),194.46,27.67,211.98,36.34,88.39,22.92,7.66,0.32,2,60.5664957,0
2007-03-30,8:44 AM,11,2,21-Feb,21-2 11 2,Spatial Indirect (m),112.69,39.65,108.63,62.29,82.16,5.56,2.74,0.09,2,53.20033032,0
2007-03-30,8:45 AM,11,2,21-Mar,21-3 11 2,Spatial Indirect (m),203.34,26.65,198,39.57,84.19,15.97,7.43,0.54,2,80.28317355,0
2007-03-30,8:46 AM,11,2,21-Apr,21-4 11 2,Chaining (m),360.67,27.44,266.69,45.66,84.7,25,9.72,0.43,1,46.58098667,0
2007-03-30,8:48 AM,11,3,21-Jan,21-1 11 3,Spatial Indirect (m),334.02,23.6,149.85,54.23,103.24,13.19,6.35,0.04,0,77.49379666,0
2007-03-30,8:48 AM,11,3,21-2*,21-2* 11 3,Spatial Indirect (m),150.05,31.65,141.47,36.47,110.75,11.11,4.47,0,2,37.76834094,0
2007-03-30,8:49 AM,11,3,21-Mar,21-3 11 3,Direct swim (m),105.51,43.63,114.76,43.69,109.53,9.03,2.63,0,2,94.2389081,0
2007-03-30,8:50 AM,11,3,21-Apr,21-4 11 3,Scanning (m),542.91,26.72,432.89,34.94,93.82,43.75,16.2,0.26,1,72.46792513,0
2007-03-30,8:52 AM,11,4,21-Jan,21-1 11 4,Spatial Indirect (m),192.85,43.38,242.51,46.12,87.67,17.36,5.59,0.52,2,33.71304854,0
2007-03-30,8:53 AM,11,4,21-Feb,21-2 11 4,Spatial Indirect (m),171.52,50.58,162.86,65.87,70.65,6.25,3.22,0.19,2,30.53856897,0
2007-03-30,8:54 AM,11,4,21-Mar,21-3 11 4,Scanning (m),425.32,28.62,307.96,48.82,86.25,16.67,10.76,0.57,0,30.41914744,0
2007-03-30,8:55 AM,11,4,21-4*,21-4* 11 4,Spatial Indirect (m),119.83,53.6,162.42,55.35,84.53,7.64,3.03,0.35,2,19.95152949,0
2007-03-30,9:10 AM,11,1,23-Jan,23-1 11 1,Random Search (m),686.48,18.06,471.36,32.32,90.41,22.92,26.1,0.74,2,22.05376298,0
2007-03-30,9:12 AM,11,1,23-Feb,23-2 11 1,Random Search (m),1527.38,23.45,1302.75,29.5,92.9,70.83,55.55,0.61,1,13.68315821,0
2007-03-30,9:13 AM,11,1,23-Mar,23-3 11 1,Direct swim (m),100.21,38.15,94.99,64.52,72.73,5.56,2.49,0.1,2,41.36091331,0
2007-03-30,9:15 AM,11,1,23-Apr,23-4 11 1,Random Search (m),2138.39,23.2,1390.64,37.55,86.13,56.94,59.93,0.48,1,27.69980239,0
2007-03-30,9:18 AM,11,2,23-Jan,23-1 11 2,Random Search (m),2200.8,23.7,1421.58,37.06,92.01,62.5,59.97,0.36,0,108.7265908,0
2007-03-30,9:19 AM,11,2,23-Feb,23-2 11 2,Direct swim (m),172.92,53.3,182.83,51.8,103.13,10.42,3.43,0,2,97.33144686,0
2007-03-30,9:20 AM,11,2,23-Mar,23-3 11 2,Scanning (m),400.6,28.8,361.42,32.84,96.39,28.47,12.55,0.27,0,17.81010115,0
2007-03-30,9:22 AM,11,2,23-Apr,23-4 11 2,Random Search (m),1393.44,24.97,1078.17,32.91,91.1,67.36,43.18,0.39,1,30.51247779,0
2007-03-30,9:23 AM,11,3,23-Jan,23-1 11 3,Spatial Indirect (m),190.31,39.21,225.07,44.45,88.49,14.58,5.74,0.38,2,32.62254901,0
2007-03-30,9:24 AM,11,3,23-Feb,23-2 11 3,Directed Search (m),119.79,63.69,145.21,69.86,63.03,3.47,2.28,0,2,74.28656299,0
2007-03-30,9:26 AM,11,3,23-Mar,23-3 11 3,Random Search (m),1260.34,26.38,906.23,39.56,88.8,58.33,34.35,0.46,0,16.25022779,0
2007-03-30,9:27 AM,11,3,23-4*,23-4* 11 3,Direct swim (m),73.53,83.74,132.31,65.22,54.03,3.47,1.58,0,2,35.83547923,0
2007-03-30,9:29 AM,11,4,23-Jan,23-1 11 4,Directed Search (m),449.84,21.96,181.57,57.05,90.9,13.89,8.27,0,0,73.49835442,0
2007-03-30,9:30 AM,11,4,23-Feb,23-2 11 4,Random Search (m),311.07,20.22,242.88,28.74,100.13,23.61,12.01,0.27,0,26.99519829,0
2007-03-30,9:31 AM,11,4,23-Mar,23-3 11 4,Random Search (m),471.42,24.13,331.99,35.51,98.34,36.81,13.76,0.23,1,106.6299878,0
2007-03-30,9:32 AM,11,4,23-Apr,23-4 11 4,Scanning (m),279.73,25.52,231.51,34.02,97.1,19.44,9.07,0.16,2,75.04385856,0
2007-03-30,9:44 AM,11,1,26-Jan,26-1 11 1,Random Search (m),1733.85,18.76,789.49,44.26,88.43,50.69,42.08,0.28,1,70.06379123,0
2007-03-30,9:45 AM,11,1,26-Feb,26-2 11 1,Random Search (m),759.83,24.31,592.14,35.18,92.16,35.42,24.36,0.51,1,87.11758069,0
2007-03-30,9:48 AM,11,1,26-Mar,26-3 11 1,Random Search (m),1704.2,21.51,1290.57,30.16,92.47,45.83,60,0.56,1,47.18108119,0
2007-03-30,9:50 AM,11,1,26-Apr,26-4 11 1,Random Search (m),1535.25,23.2,1391.81,27.43,93.47,50,59.99,0.59,0,31.21078814,0
2007-03-30,9:52 AM,11,2,26-1*,26-1* 11 2,Random Search (m),2067.02,23.42,1402.99,34.85,93.91,83.33,59.9,0.2,1,62.9168111,0
2007-03-30,9:54 AM,11,2,26-2*,26-2* 11 2,Chaining (m),234.25,30.06,229.69,32.9,98.75,20.83,7.64,0.3,2,55.33349204,0
2007-03-30,9:55 AM,11,2,26-3*,26-3* 11 2,Directed Search (m),247.44,27.61,153.24,48.56,89.73,13.89,5.55,0,2,56.39326284,0
2007-03-30,9:56 AM,11,2,26-4*,26-4* 11 2,Spatial Indirect (m),105.2,35.71,151.75,27.95,109.94,14.58,4.25,0.31,2,48.77766953,0
2007-03-30,9:58 AM,11,3,26-1*,26-1* 11 3,Random Search (m),1446.85,24.99,817.51,44.61,99.53,52.78,32.72,0.18,1,85.12487011,0
2007-03-30,9:59 AM,11,3,26-2*,26-2* 11 3,Not Recognized (m),82.98,77.97,212.08,30.64,126.72,9.72,2.72,0.7,2,80.24990017,0
2007-03-30,10:00 AM,11,3,26-3*,26-3* 11 3,Directed Search (m),269.55,38.39,216.5,49.26,91.55,10.42,5.64,0,2,35.39536462,0
2007-03-30,10:01 AM,11,3,26-Apr,26-4 11 3,Direct swim (m),177.09,53.78,189.86,52.83,107.35,9.72,3.53,0,2,104.8885549,0
2007-03-30,10:03 AM,11,4,26-Jan,26-1 11 4,Focal Search (m),640.46,23.34,282.93,61.73,83.5,13.89,12.12,0,0,93.81627643,0
2007-03-30,10:04 AM,11,4,26-Feb,26-2 11 4,Chaining (m),377.88,35.13,298.24,51.14,84.75,25.69,8.49,0.3,0,100.6438254,0
2007-03-30,10:05 AM,11,4,26-3*,26-3* 11 4,Spatial Indirect (m),315.31,32.13,205.61,58.78,70.35,10.42,6.4,0.3,0,55.82215688,0
2007-03-30,10:06 AM,11,4,26-4*,26-4* 11 4,Spatial Indirect (m),129.09,66.92,163.96,67.3,58.55,5.56,2.45,0.24,2,42.27507387,0
2007-03-30,11:17 AM,11,1,28-Jan,28-1 11 1,Random Search (m),1560.04,21.17,1269.31,28.16,91.63,56.25,59.95,0.63,1,64.85038026,0
2007-03-30,11:19 AM,11,1,28-Feb,28-2 11 1,Random Search (m),968.95,24.05,761.04,33.99,91.79,58.33,31.64,0.47,1,59.10360391,0
2007-03-30,11:20 AM,11,1,28-Mar,28-3 11 1,Scanning (m),668.61,22.26,657.88,26.48,89.24,35.42,29.56,0.69,2,9.367888186,0
2007-03-30,11:22 AM,11,1,28-Apr,28-4 11 1,Random Search (m),1399.02,19.69,1181.45,25.57,87.47,49.31,60,0.67,2,23.27972539,0
2007-03-30,11:24 AM,11,2,28-Jan,28-1 11 2,Random Search (m),170.51,31.28,279.99,20.05,102.96,19.44,8.95,0.67,2,12.69879574,0
2007-03-30,11:26 AM,11,2,28-2*,28-2* 11 2,Spatial Indirect (m),158.07,44.4,209.14,36.03,101.5,13.19,4.71,0.26,2,36.8408052,0
2007-03-30,11:27 AM,11,2,28-Mar,28-3 11 2,Direct swim (m),105.81,59.82,168.7,38.27,114.58,8.33,2.82,0,2,64.99656903,0
2007-03-30,11:28 AM,11,2,28-Apr,28-4 11 2,Focal Search (m),249.02,39.07,214.88,45.04,99.55,13.89,5.5,0.11,2,34.1779189,0
2007-03-30,11:29 AM,11,3,28-Jan,28-1 11 3,Direct swim (m),139.58,34.12,136.16,38.07,102.16,11.81,3.99,0.24,2,21.92214914,0
2007-03-30,11:31 AM,11,3,28-2*,28-2* 11 3,Direct swim (m),156.39,37.62,132.81,46.66,110.86,11.11,3.53,0,2,89.40643705,0
2007-03-30,11:32 AM,11,3,28-3*,28-3* 11 3,Random Search (m),1250.21,24.96,767.92,41.17,90.78,50.69,30.76,0.15,1,65.60598561,0
2007-03-30,11:33 AM,11,3,28-Apr,28-4 11 3,Spatial Indirect (m),204.81,22.93,141.25,37.45,90.39,9.72,6.16,0,2,53.47285285,0
2007-03-30,11:35 AM,11,4,28-Jan,28-1 11 4,Scanning (m),452.41,27.5,331.13,46.01,79.26,21.53,12.04,0.61,0,26.23850154,0
2007-03-30,11:36 AM,11,4,28-Feb,28-2 11 4,Scanning (m),443.09,30.06,366.68,42.81,88.51,29.17,12.2,0.7,2,22.35779036,0
2007-03-30,11:37 AM,11,4,28-Mar,28-3 11 4,Random Search (m),584.66,29.35,365.11,53.29,82.13,22.92,12.44,0.19,1,60.68959642,0
2007-03-30,11:38 AM,11,4,28-Apr,28-4 11 4,Spatial Indirect (m),134.22,50.45,163.96,56.19,71.73,6.25,3.25,0.52,2,14.11482781,0
2007-03-30,11:49 AM,11,1,25-Jan,25-1 11 1,Thigmotaxis (m),1883.3,22.94,1373.82,31.74,94.07,38.89,59.88,0.58,0,23.4146987,0
2007-03-30,11:51 AM,11,1,25-Feb,25-2 11 1,Scanning (m),1308.74,20.85,1250.48,21.96,92.29,52.08,59.97,0.42,0,60.43508543,0
2007-03-30,11:53 AM,11,1,30-Jan,30-1 11 1,Random Search (m),1415.79,23.3,1395.52,23.89,88.34,45.83,59.89,0.61,1,8.454624284,0
2007-03-30,11:55 AM,11,1,Feb-30,30-2 11 1,Random Search (m),1602.63,24.48,1466.24,26.93,92.5,59.03,59.9,0.39,0,61.57010783,0
2007-03-30,11:57 AM,11,2,25-Jan,25-1 11 2,Chaining (m),524.17,22.84,349.73,40.47,87.3,28.47,15.31,0.36,0,35.47758816,0
2007-03-30,11:59 AM,11,2,25-Feb,25-2 11 2,Scanning (m),756.49,24.64,527.93,40.15,88.4,45.14,21.43,0.48,1,37.9872979,0
2007-03-30,12:00 PM,11,2,30-Jan,30-1 11 2,Spatial Indirect (m),331.99,23.83,229.26,45.55,74.78,22.92,9.62,0.29,0,34.39831163,0
2007-03-30,12:01 PM,11,2,Feb-30,30-2 11 2,Scanning (m),253.45,26.41,258.77,35.23,91.64,24.31,9.8,0.56,2,24.78041619,0
2007-03-30,12:02 PM,11,3,25-Jan,25-1 11 3,Spatial Indirect (m),354.23,23.41,157.56,56.09,100.63,12.5,6.73,0,0,75.77579188,0
2007-03-30,12:03 PM,11,3,25-Feb,25-2 11 3,Focal Search (m),233.71,29.6,153.93,47.88,102.82,13.19,5.2,0,2,41.07919877,0
2007-03-30,12:04 PM,11,3,30-Jan,30-1 11 3,Scanning (m),407.44,25.75,241.77,45.73,91.52,25,9.39,0,0,82.28421812,0
2007-03-30,12:06 PM,11,3,Feb-30,30-2 11 3,Random Search (m),403.91,25.25,233.83,45.84,97.29,20.83,9.26,0,0,75.34288879,0
2007-03-30,12:07 PM,11,4,25-Jan,25-1 11 4,Scanning (m),890.63,28.2,649.99,42.34,88.99,43.75,23.05,0.39,1,72.90536355,0
2007-03-30,12:08 PM,11,4,25-Feb,25-2 11 4,Spatial Indirect (m),189.37,43.14,237.68,42.92,89.97,18.06,5.51,0.67,2,15.96757708,0
2007-03-30,12:09 PM,11,4,30-Jan,30-1 11 4,Scanning (m),467.81,29.19,269.7,59.89,80.47,11.11,9.24,0.28,0,59.62242349,0
2007-03-30,12:10 PM,11,4,Feb-30,30-2 11 4,Spatial Indirect (m),315.4,31.12,227.16,54.95,85.68,16.67,7.3,0.4,0,121.8379127,0
2007-03-31,8:59 AM,12,1,21-Jan,21-1 12 1,Scanning (m),454.97,23.75,273.62,40.95,98.49,28.47,11.52,0,0,81.41475727,0
2007-03-31,9:00 AM,12,1,21-Feb,21-2 12 1,Spatial Indirect (m),271.62,31.48,155.82,57.37,100.33,12.5,4.95,0,2,78.03018435,0
2007-03-31,9:01 AM,12,1,21-Mar,21-3 12 1,Spatial Indirect (m),201.99,26.88,189.53,32.19,100.83,20.83,7.05,0.17,2,62.32893202,0
2007-03-31,9:02 AM,12,1,21-Apr,21-4 12 1,Spatial Indirect (m),329.98,29.86,274.45,39.09,93.51,30.56,9.19,0.21,0,87.63599247,0
2007-03-31,9:04 AM,12,2,21-Jan,21-1 12 2,Spatial Indirect (m),211.88,36.94,234.23,44.28,86.79,16.67,6.34,0.62,2,45.55065271,0
2007-03-31,9:04 AM,12,2,21-2*,21-2* 12 2,Spatial Indirect (m),178.42,39.34,252.58,38.26,81.42,15.28,6.42,0.68,2,18.08276496,0
2007-03-31,9:06 AM,12,2,21-3*,21-3* 12 2,Spatial Indirect (m),121.49,59.57,170.37,57.12,72.46,6.94,2.86,0.54,2,19.13215193,0
2007-03-31,9:07 AM,12,2,21-Apr,21-4 12 2,Spatial Indirect (m),85.81,82.89,146.72,65.02,72.6,4.17,1.77,0,2,27.85989438,0
2007-03-31,9:08 AM,12,3,21-Jan,21-1 12 3,Spatial Indirect (m),352.83,20.32,160.93,59.68,94.03,13.19,7.92,0.18,0,60.46230359,0
2007-03-31,9:09 AM,12,3,21-Feb,21-2 12 3,Spatial Indirect (m),221.6,26.4,152.07,55.5,86.78,11.81,5.76,0,2,23.62748879,0
2007-03-31,9:10 AM,12,3,21-Mar,21-3 12 3,Direct swim (m),109.92,43.02,100.23,68.84,69.93,6.25,2.33,0,2,86.35108489,0
2007-03-31,9:11 AM,12,3,21-Apr,21-4 12 3,Not Recognized (m),708.63,27.04,504.83,41.89,88.25,43.06,18.67,0.32,1,60.54802992,0
2007-03-31,9:13 AM,12,4,21-Jan,21-1 12 4,Spatial Indirect (m),336.48,33.32,269.86,42.5,93.03,20.83,8.1,0,0,69.36544832,0
2007-03-31,9:14 AM,12,4,21-Feb,21-2 12 4,Directed Search (m),201.45,46.69,188.62,50.72,111.99,13.89,4.04,0,2,87.01547264,0
